 0.000000e+00  2.639960e-01
 7.351643e+00  2.640244e-01
 1.470329e+01  2.637891e-01
 2.205493e+01  2.634236e-01
 2.940657e+01  2.629274e-01
 3.675822e+01  2.624602e-01
 4.410986e+01  2.622842e-01
 5.146150e+01  2.622853e-01
 5.881314e+01  2.624165e-01
 6.616479e+01  2.626822e-01
 7.351643e+01  2.629348e-01
 8.086807e+01  2.631724e-01
 8.821972e+01  2.635832e-01
 9.557136e+01  2.644183e-01
 1.029230e+02  2.653021e-01
 1.102746e+02  2.660978e-01
 1.176263e+02  2.664216e-01
 1.249779e+02  2.661399e-01
 1.323296e+02  2.653834e-01
 1.396812e+02  2.643752e-01
 1.470329e+02  2.632731e-01
 1.543845e+02  2.623325e-01
 1.617361e+02  2.616808e-01
 1.690878e+02  2.612930e-01
 1.764394e+02  2.611246e-01
 1.837911e+02  2.611045e-01
 1.911427e+02  2.611120e-01
 1.984944e+02  2.611980e-01
 2.058460e+02  2.612363e-01
 2.131976e+02  2.610955e-01
 2.205493e+02  2.606651e-01
 2.279009e+02  2.600198e-01
 2.352526e+02  2.592154e-01
 2.426042e+02  2.582760e-01
 2.499559e+02  2.574070e-01
 2.573075e+02  2.566134e-01
 2.646591e+02  2.559551e-01
 2.720108e+02  2.555707e-01
 2.793624e+02  2.554473e-01
 2.867141e+02  2.556060e-01
 2.940657e+02  2.561510e-01
 3.014174e+02  2.568311e-01
 3.087690e+02  2.575222e-01
 3.161206e+02  2.581514e-01
 3.234723e+02  2.583593e-01
 3.308239e+02  2.581584e-01
 3.381756e+02  2.575411e-01
 3.455272e+02  2.564682e-01
 3.528789e+02  2.553449e-01
 3.602305e+02  2.543491e-01
 3.675822e+02  2.536149e-01
 3.749338e+02  2.531591e-01
 3.822854e+02  2.528337e-01
 3.896371e+02  2.524696e-01
 3.969887e+02  2.520661e-01
 4.043404e+02  2.516707e-01
 4.116920e+02  2.513546e-01
 4.190437e+02  2.514883e-01
 4.263953e+02  2.518164e-01
 4.337469e+02  2.523300e-01
 4.410986e+02  2.527745e-01
 4.484502e+02  2.530630e-01
 4.558019e+02  2.532002e-01
 4.631535e+02  2.531268e-01
 4.705052e+02  2.529313e-01
 4.778568e+02  2.527045e-01
 4.852084e+02  2.524636e-01
 4.925601e+02  2.520244e-01
 4.999117e+02  2.513458e-01
 5.072634e+02  2.505083e-01
 5.146150e+02  2.495404e-01
 5.219667e+02  2.484972e-01
 5.293183e+02  2.475938e-01
 5.366699e+02  2.469303e-01
 5.440216e+02  2.465196e-01
 5.513732e+02  2.462852e-01
 5.587249e+02  2.463587e-01
 5.660765e+02  2.469607e-01
 5.734282e+02  2.481462e-01
 5.807798e+02  2.495833e-01
 5.881314e+02  2.508884e-01
 5.954831e+02  2.512744e-01
 6.028347e+02  2.507481e-01
 6.101864e+02  2.494442e-01
 6.175380e+02  2.477885e-01
 6.248897e+02  2.465050e-01
 6.322413e+02  2.458089e-01
 6.395929e+02  2.459331e-01
 6.469446e+02  2.465282e-01
 6.542962e+02  2.472243e-01
 6.616479e+02  2.477824e-01
 6.689995e+02  2.478545e-01
 6.763512e+02  2.475062e-01
 6.837028e+02  2.469650e-01
 6.910544e+02  2.463790e-01
 6.984061e+02  2.459557e-01
 7.057577e+02  2.457094e-01
 7.131094e+02  2.455564e-01
 7.204610e+02  2.456494e-01
 7.278127e+02  2.457806e-01
 7.351643e+02  2.459514e-01
 7.425159e+02  2.461605e-01
 7.498676e+02  2.462646e-01
 7.572192e+02  2.461304e-01
 7.645709e+02  2.455808e-01
 7.719225e+02  2.446241e-01
 7.792742e+02  2.436509e-01
 7.866258e+02  2.428373e-01
 7.939774e+02  2.426395e-01
 8.013291e+02  2.429095e-01
 8.086807e+02  2.435639e-01
 8.160324e+02  2.445074e-01
 8.233840e+02  2.454735e-01
 8.307357e+02  2.462634e-01
 8.380873e+02  2.466995e-01
 8.454389e+02  2.466149e-01
 8.527906e+02  2.462056e-01
 8.601422e+02  2.457294e-01
 8.674939e+02  2.455766e-01
 8.748455e+02  2.459785e-01
 8.821972e+02  2.467346e-01
 8.895488e+02  2.476430e-01
 8.969004e+02  2.482750e-01
 9.042521e+02  2.485375e-01
 9.116037e+02  2.483736e-01
 9.189554e+02  2.478027e-01
 9.263070e+02  2.471711e-01
 9.336587e+02  2.465286e-01
 9.410103e+02  2.459045e-01
 9.483619e+02  2.452458e-01
 9.557136e+02  2.445334e-01
 9.630652e+02  2.438355e-01
 9.704169e+02  2.433116e-01
 9.777685e+02  2.431121e-01
 9.851202e+02  2.433238e-01
 9.924718e+02  2.440105e-01
 9.998234e+02  2.445961e-01
 1.007175e+03  2.448936e-01
 1.014527e+03  2.447131e-01
 1.021878e+03  2.440568e-01
 1.029230e+03  2.433249e-01
 1.036582e+03  2.427369e-01
 1.043933e+03  2.425800e-01
 1.051285e+03  2.428504e-01
 1.058637e+03  2.434276e-01
 1.065988e+03  2.441923e-01
 1.073340e+03  2.446559e-01
 1.080692e+03  2.447267e-01
 1.088043e+03  2.445262e-01
 1.095395e+03  2.443343e-01
 1.102746e+03  2.445293e-01
 1.110098e+03  2.451678e-01
 1.117450e+03  2.461658e-01
 1.124801e+03  2.469945e-01
 1.132153e+03  2.474363e-01
 1.139505e+03  2.473666e-01
 1.146856e+03  2.467535e-01
 1.154208e+03  2.459622e-01
 1.161560e+03  2.451970e-01
 1.168911e+03  2.446012e-01
 1.176263e+03  2.443935e-01
 1.183615e+03  2.445108e-01
 1.190966e+03  2.448879e-01
 1.198318e+03  2.455149e-01
 1.205669e+03  2.463229e-01
 1.213021e+03  2.472319e-01
 1.220373e+03  2.479277e-01
 1.227724e+03  2.483561e-01
 1.235076e+03  2.486203e-01
 1.242428e+03  2.485547e-01
 1.249779e+03  2.480299e-01
 1.257131e+03  2.472824e-01
 1.264483e+03  2.463050e-01
 1.271834e+03  2.451827e-01
 1.279186e+03  2.442949e-01
 1.286538e+03  2.436839e-01
 1.293889e+03  2.434065e-01
 1.301241e+03  2.434888e-01
 1.308592e+03  2.438380e-01
 1.315944e+03  2.443242e-01
 1.323296e+03  2.447231e-01
 1.330647e+03  2.448464e-01
 1.337999e+03  2.446429e-01
 1.345351e+03  2.440761e-01
 1.352702e+03  2.433414e-01
 1.360054e+03  2.425309e-01
 1.367406e+03  2.416703e-01
 1.374757e+03  2.410481e-01
 1.382109e+03  2.407586e-01
 1.389461e+03  2.408171e-01
 1.396812e+03  2.413837e-01
 1.404164e+03  2.422545e-01
 1.411515e+03  2.433256e-01
 1.418867e+03  2.444742e-01
 1.426219e+03  2.454429e-01
 1.433570e+03  2.460938e-01
 1.440922e+03  2.463786e-01
 1.448274e+03  2.463305e-01
 1.455625e+03  2.460510e-01
 1.462977e+03  2.456719e-01
 1.470329e+03  2.453110e-01
 1.477680e+03  2.451112e-01
 1.485032e+03  2.449706e-01
 1.492384e+03  2.446805e-01
 1.499735e+03  2.443026e-01
 1.507087e+03  2.437985e-01
 1.514438e+03  2.433128e-01
 1.521790e+03  2.430425e-01
 1.529142e+03  2.432478e-01
 1.536493e+03  2.437998e-01
 1.543845e+03  2.445433e-01
