150.0000,0.5766,0.5688,0.5725,0.5588,0.5576,0.5493,0.5379
155.0000,0.5743,0.5681,0.5725,0.5564,0.5593,0.5440,0.5368
160.0000,0.5730,0.5679,0.5716,0.5552,0.5595,0.5400,0.5340
165.0000,0.5702,0.5692,0.5692,0.5549,0.5589,0.5349,0.5349
170.0000,0.5700,0.5696,0.5664,0.5556,0.5563,0.5320,0.5336
175.0000,0.5685,0.5710,0.5626,0.5572,0.5523,0.5298,0.5337
180.0000,0.5655,0.5731,0.5582,0.5596,0.5465,0.5301,0.5304
185.0000,0.5681,0.5711,0.5564,0.5606,0.5413,0.5304,0.5274
190.0000,0.5667,0.5709,0.5540,0.5617,0.5356,0.5316,0.5229
195.0000,0.5655,0.5694,0.5534,0.5611,0.5315,0.5314,0.5209
200.0000,0.5659,0.5657,0.5550,0.5584,0.5296,0.5292,0.5210
205.0000,0.5670,0.5614,0.5574,0.5551,0.5272,0.5295,0.5149
210.0000,0.5677,0.5567,0.5611,0.5497,0.5284,0.5241,0.5225
215.0000,0.5685,0.5532,0.5637,0.5449,0.5284,0.5215,0.5253
220.0000,0.5637,0.5534,0.5637,0.5414,0.5271,0.5211,0.5265
225.0000,0.5598,0.5552,0.5620,0.5387,0.5251,0.5222,0.5259
230.0000,0.5542,0.5592,0.5580,0.5373,0.5223,0.5249,0.5230
235.0000,0.5563,0.5594,0.5555,0.5349,0.5211,0.5264,0.5205
240.0000,0.5537,0.5623,0.5508,0.5337,0.5193,0.5286,0.5152
245.0000,0.5541,0.5619,0.5479,0.5310,0.5207,0.5262,0.5163
250.0000,0.5573,0.5588,0.5464,0.5277,0.5231,0.5230,0.5171
255.0000,0.5576,0.5565,0.5438,0.5257,0.5238,0.5219,0.5141
260.0000,0.5572,0.5535,0.5418,0.5234,0.5260,0.5175,0.5176
265.0000,0.5562,0.5506,0.5394,0.5222,0.5266,0.5151,0.5191
270.0000,0.5542,0.5482,0.5365,0.5220,0.5262,0.5136,0.5212
275.0000,0.5511,0.5465,0.5329,0.5228,0.5241,0.5141,0.5214
280.0000,0.5494,0.5442,0.5297,0.5241,0.5212,0.5161,0.5202
285.0000,0.5461,0.5428,0.5264,0.5256,0.5182,0.5184,0.5193
290.0000,0.5408,0.5425,0.5229,0.5272,0.5149,0.5215,0.5159
