150.0000,2.0619,2.0862,2.0103,1.8639,1.7825,1.8025,1.8099
155.0000,2.0700,2.0739,1.9901,1.8471,1.7811,1.8063,1.8161
160.0000,2.0664,2.0633,1.9663,1.8345,1.7781,1.8161,1.8131
165.0000,2.0594,2.0482,1.9451,1.8210,1.7815,1.8187,1.8242
170.0000,2.0545,2.0274,1.9268,1.8082,1.7870,1.8220,1.8329
175.0000,2.0421,2.0087,1.9066,1.7996,1.7903,1.8310,1.8319
180.0000,2.0284,1.9879,1.8889,1.7911,1.7983,1.8335,1.8439
185.0000,2.0128,1.9668,1.8722,1.7852,1.8060,1.8379,1.8517
190.0000,1.9929,1.9492,1.8538,1.7836,1.8110,1.8467,1.8519
195.0000,1.9704,1.9334,1.8364,1.7837,1.8179,1.8516,1.8605
200.0000,1.9472,1.9181,1.8206,1.7858,1.8245,1.8570,1.8669
205.0000,1.9369,1.8969,1.8096,1.7889,1.8297,1.8665,1.8630
210.0000,1.9154,1.8823,1.7983,1.7934,1.8369,1.8700,1.8714
215.0000,1.8953,1.8679,1.7897,1.7989,1.8434,1.8745,1.8745
220.0000,1.8864,1.8491,1.7859,1.8046,1.8483,1.8829,1.8656
225.0000,1.8691,1.8360,1.7832,1.8100,1.8566,1.8826,1.8723
230.0000,1.8538,1.8239,1.7829,1.8155,1.8643,1.8824,1.8745
235.0000,1.8442,1.8115,1.7854,1.8212,1.8711,1.8825,1.8720
240.0000,1.8327,1.8033,1.7876,1.8284,1.8754,1.8845,1.8629
245.0000,1.8161,1.8006,1.7896,1.8356,1.8807,1.8808,1.8602
250.0000,1.8122,1.7947,1.7952,1.8418,1.8856,1.8761,1.8538
255.0000,1.8042,1.7947,1.7985,1.8501,1.8865,1.8738,1.8398
260.0000,1.7962,1.7965,1.8029,1.8574,1.8881,1.8663,1.8300
265.0000,1.7984,1.7945,1.8107,1.8629,1.8899,1.8557,1.8190
270.0000,1.7957,1.7980,1.8159,1.8703,1.8871,1.8479,1.7992
275.0000,1.7941,1.8020,1.8224,1.8761,1.8846,1.8347,1.7835
280.0000,1.7988,1.8036,1.8310,1.8801,1.8814,1.8188,1.7659
285.0000,1.7998,1.8095,1.8370,1.8855,1.8734,1.8056,1.7382
290.0000,1.8015,1.8152,1.8444,1.8880,1.8670,1.7837,1.7223
295.0000,1.8084,1.8189,1.8525,1.8897,1.8571,1.7634,1.6970
300.0000,1.8122,1.8260,1.8584,1.8918,1.8431,1.7443,1.6642
305.0000,1.8139,1.8344,1.8638,1.8917,1.8291,1.7191,1.6375
310.0000,1.8234,1.8380,1.8720,1.8879,1.8157,1.6882,1.6153
315.0000,1.8289,1.8450,1.8765,1.8852,1.7957,1.6626,1.5819
320.0000,1.8336,1.8521,1.8804,1.8805,1.7743,1.6344,1.5493
325.0000,1.8328,1.8617,1.8821,1.8745,1.7505,1.6047,1.5149
330.0000,1.8463,1.8639,1.8861,1.8654,1.7245,1.5763,1.4716
335.0000,1.8514,1.8688,1.8886,1.8527,1.7012,1.5364,1.4532
340.0000,1.8545,1.8744,1.8879,1.8403,1.6716,1.5043,1.4177
345.0000,1.8638,1.8757,1.8877,1.8250,1.6403,1.4730,1.3776
350.0000,1.8664,1.8793,1.8849,1.8069,1.6102,1.4348,1.3543
355.0000,1.8659,1.8834,1.8787,1.7887,1.5750,1.4037,1.3174
360.0000,1.8739,1.8813,1.8738,1.7664,1.5408,1.3709,1.2811
365.0000,1.8736,1.8823,1.8644,1.7434,1.5045,1.3398,1.2407
370.0000,1.8737,1.8797,1.8558,1.7153,1.4732,1.2993,1.2187
375.0000,1.8771,1.8735,1.8451,1.6866,1.4384,1.2657,1.1864
380.0000,1.8734,1.8696,1.8299,1.6576,1.4021,1.2340,1.1527
