150.0000,1.0368,1.0421,1.0422,1.0589,1.0646,1.0696,1.0735
155.0000,1.0395,1.0412,1.0447,1.0602,1.0653,1.0706,1.0766
160.0000,1.0394,1.0425,1.0458,1.0624,1.0643,1.0747,1.0755
165.0000,1.0392,1.0434,1.0478,1.0635,1.0651,1.0759,1.0801
170.0000,1.0416,1.0430,1.0510,1.0638,1.0665,1.0775,1.0842
175.0000,1.0421,1.0445,1.0527,1.0650,1.0663,1.0823,1.0834
180.0000,1.0415,1.0466,1.0547,1.0653,1.0682,1.0841,1.0896
185.0000,1.0443,1.0469,1.0576,1.0650,1.0705,1.0864,1.0942
190.0000,1.0453,1.0490,1.0589,1.0658,1.0715,1.0918,1.0939
195.0000,1.0461,1.0511,1.0604,1.0659,1.0746,1.0940,1.1010
200.0000,1.0443,1.0547,1.0609,1.0665,1.0775,1.0968,1.1075
205.0000,1.0495,1.0550,1.0623,1.0674,1.0795,1.1031,1.1077
210.0000,1.0503,1.0574,1.0628,1.0682,1.0833,1.1060,1.1164
215.0000,1.0484,1.0609,1.0623,1.0697,1.0869,1.1098,1.1243
220.0000,1.0543,1.0606,1.0632,1.0715,1.0894,1.1172,1.1260
225.0000,1.0553,1.0622,1.0635,1.0731,1.0940,1.1208,1.1383
230.0000,1.0553,1.0637,1.0638,1.0751,1.0986,1.1254,1.1509
235.0000,1.0594,1.0630,1.0653,1.0771,1.1033,1.1316,1.1640
240.0000,1.0593,1.0648,1.0650,1.0808,1.1063,1.1415,1.1758
245.0000,1.0585,1.0665,1.0652,1.0844,1.1098,1.1524,1.1894
250.0000,1.0624,1.0653,1.0675,1.0871,1.1152,1.1634,1.2064
255.0000,1.0625,1.0666,1.0684,1.0912,1.1194,1.1787,1.2214
260.0000,1.0608,1.0687,1.0697,1.0949,1.1256,1.1939,1.2410
265.0000,1.0648,1.0678,1.0727,1.0984,1.1324,1.2132,1.2552
270.0000,1.0652,1.0692,1.0751,1.1022,1.1406,1.2340,1.2675
275.0000,1.0654,1.0705,1.0784,1.1053,1.1524,1.2528,1.2826
280.0000,1.0683,1.0705,1.0829,1.1079,1.1669,1.2717,1.2937
285.0000,1.0691,1.0726,1.0862,1.1121,1.1819,1.2927,1.2950
290.0000,1.0706,1.0742,1.0906,1.1156,1.2019,1.3073,1.2989
295.0000,1.0731,1.0757,1.0949,1.1202,1.2234,1.3196,1.2938
300.0000,1.0750,1.0789,1.0978,1.1276,1.2445,1.3310,1.2739
305.0000,1.0757,1.0828,1.1009,1.1356,1.2692,1.3312,1.2555
