150.0000,0.4329,0.4519,0.4422,0.4559,0.4702,0.5150,0.8179
155.0000,0.4390,0.4553,0.4345,0.4691,0.4512,0.5820,0.9178
160.0000,0.4370,0.4611,0.4281,0.4788,0.4397,0.6577,1.0607
165.0000,0.4323,0.4705,0.4139,0.5008,0.4019,0.8216,1.0404
170.0000,0.4448,0.4628,0.4179,0.5045,0.3966,0.9726,1.0283
175.0000,0.4463,0.4555,0.4306,0.4935,0.4265,1.1057,0.9896
180.0000,0.4527,0.4409,0.4552,0.4668,0.4967,1.2087,0.9088
185.0000,0.4525,0.4235,0.4938,0.4166,0.6341,1.2126,0.8985
190.0000,0.4599,0.4089,0.5203,0.3840,0.7615,1.2384,0.7374
195.0000,0.4766,0.3876,0.5569,0.3371,0.9514,1.1216,0.7850
200.0000,0.5122,0.3694,0.5781,0.3143,1.1309,0.9727,0.8359
205.0000,0.4612,0.4105,0.5438,0.3506,1.2464,0.8526,0.8526
210.0000,0.4554,0.4410,0.4969,0.4217,1.3182,0.7325,0.9124
215.0000,0.4103,0.5031,0.4122,0.5498,1.3029,0.6839,0.9058
220.0000,0.4297,0.5291,0.3488,0.6827,1.2695,0.6038,1.0494
225.0000,0.3890,0.5925,0.2546,0.8679,1.1237,0.6827,0.9239
230.0000,0.3440,0.6309,0.1991,1.0339,0.9723,0.7592,0.8596
235.0000,0.4377,0.5724,0.2325,1.1436,0.8493,0.8190,0.8270
240.0000,0.4273,0.5503,0.2854,1.2251,0.7359,0.8839,0.7816
245.0000,0.4796,0.4683,0.4174,1.2359,0.6799,0.9060,0.7852
250.0000,0.4904,0.4010,0.5807,1.1998,0.6640,0.9068,0.7968
255.0000,0.5350,0.3270,0.7690,1.1285,0.6665,0.9283,0.7390
260.0000,0.6324,0.2502,0.9773,1.0112,0.7324,0.8737,0.7926
265.0000,0.5168,0.3297,1.0926,0.9246,0.7793,0.8385,0.8224
270.0000,0.5314,0.3901,1.1946,0.8354,0.8301,0.8099,0.8379
275.0000,0.5149,0.5252,1.2196,0.7806,0.8621,0.7908,0.8554
280.0000,0.5289,0.6779,1.1942,0.7546,0.8736,0.7896,0.8613
285.0000,0.5222,0.8686,1.1088,0.7626,0.8667,0.7913,0.8911
290.0000,0.5494,1.0293,1.0047,0.7907,0.8392,0.8219,0.8756
295.0000,0.7190,1.0719,0.9462,0.8006,0.8293,0.8387,0.8801
300.0000,0.8105,1.1122,0.8783,0.8208,0.8132,0.8610,0.8845
305.0000,0.8959,1.1047,0.8358,0.8318,0.8061,0.8792,0.8925
310.0000,0.9678,1.0626,0.8174,0.8326,0.8100,0.8898,0.9091
315.0000,1.0213,0.9946,0.8216,0.8248,0.8201,0.9034,0.9147
320.0000,1.0363,0.9349,0.8310,0.8131,0.8404,0.9011,0.9626
325.0000,1.0279,0.8883,0.8394,0.8029,0.8630,0.8954,1.0369
330.0000,0.9768,0.8701,0.8342,0.8046,0.8717,0.9122,1.1090
335.0000,0.9385,0.8553,0.8322,0.8033,0.8913,0.9098,1.3033
340.0000,0.8995,0.8500,0.8272,0.8046,0.9113,0.9117,1.6105
345.0000,0.8808,0.8467,0.8148,0.8213,0.9017,0.9845,1.9671
350.0000,0.8569,0.8554,0.7897,0.8561,0.8575,1.1600,2.3130
355.0000,0.8331,0.8617,0.7722,0.8840,0.8257,1.3751,2.8300
360.0000,0.8394,0.8571,0.7573,0.9193,0.7722,1.7287,3.3689
365.0000,0.8215,0.8598,0.7523,0.9365,0.7603,2.1387,4.0661
370.0000,0.7847,0.8877,0.7143,0.9978,0.6689,2.8835,4.2698
410.0000,0.8993,0.6586,1.1936,0.4487,5.0007,5.2498,4.3289
415.0000,0.8940,0.7332,1.0705,0.6883,5.7324,4.7303,4.5787
420.0000,0.8270,0.8972,0.8065,1.1791,6.1452,4.3898,4.5320
425.0000,0.7818,1.0499,0.5301,1.7985,6.3929,3.9525,4.8118
430.0000,0.5874,1.3035,0.1595,2.6444,6.2219,3.9166,4.4529
435.0000,0.7917,1.2861,-0.0137,3.4900,5.8769,3.9968,3.9575
440.0000,0.7222,1.3576,-0.0956,4.2881,5.5106,3.8973,3.8360
445.0000,0.6866,1.3171,0.0274,5.0033,5.0172,3.9835,3.2651
450.0000,0.7268,1.1440,0.4353,5.4948,4.6288,3.9039,2.8856
455.0000,0.9285,0.8705,1.0779,5.7886,4.2785,3.8352,2.2752
460.0000,1.1185,0.5773,1.9425,5.8080,4.1602,3.3891,2.4075
465.0000,1.4088,0.3343,2.8953,5.6717,4.0763,2.9516,2.4710
470.0000,1.1193,0.5628,3.6353,5.5512,3.8782,2.6696,2.3732
475.0000,1.3647,0.6737,4.4516,5.2735,3.7702,2.2967,2.5867
480.0000,1.4671,1.1250,4.9933,5.0667,3.5188,2.1373,2.6430
485.0000,1.4071,1.8487,5.2720,4.9248,3.1612,2.1467,2.6631
490.0000,1.4578,2.6759,5.3755,4.7807,2.8228,2.1525,2.8836
495.0000,1.6045,3.5205,5.3102,4.6840,2.3926,2.4146,2.7692
500.0000,2.3207,4.0100,5.3316,4.4622,2.1093,2.6148,2.7891
505.0000,2.7876,4.5168,5.2435,4.2337,1.8754,2.8640,2.7409
510.0000,3.2158,4.8766,5.1663,3.9307,1.7849,3.0463,2.7348
515.0000,3.8515,4.9577,5.1807,3.5222,1.8801,3.0993,2.8036
520.0000,4.4221,4.8859,5.2047,3.1005,2.0282,3.2082,2.6416
525.0000,4.8256,4.7896,5.1910,2.6643,2.3214,3.1167,2.7440
530.0000,4.8285,4.8560,5.0004,2.3390,2.6000,3.0168,2.7855
535.0000,4.9475,4.8162,4.7731,2.0829,2.8675,2.9157,2.7632
540.0000,4.8818,4.8758,4.3988,1.9623,3.0772,2.7951,2.7895
545.0000,4.8524,4.8908,3.9637,1.9552,3.2081,2.7060,2.7684
550.0000,4.7158,4.9314,3.4600,2.0579,3.2686,2.6008,2.8380
555.0000,4.5130,4.9366,2.9424,2.2582,3.2136,2.5972,2.7584
560.0000,4.6120,4.6648,2.5937,2.4363,3.1575,2.5668,2.7565
565.0000,4.4845,4.4252,2.2753,2.6486,3.0529,2.5453,2.8304
570.0000,4.3834,4.0620,2.1016,2.8283,2.9274,2.5703,2.8670
575.0000,4.3001,3.6290,2.0581,2.9624,2.7992,2.6279,2.9049
580.0000,4.0471,3.2554,2.0856,3.0585,2.6805,2.6964,2.9874
585.0000,3.8133,2.8987,2.1965,3.1021,2.5803,2.7973,3.0373
590.0000,3.5262,2.6360,2.3390,3.1045,2.5096,2.9048,3.1143
595.0000,3.2128,2.4722,2.4906,3.0744,2.4664,3.0320,3.1694
600.0000,3.0270,2.3252,2.6779,2.9959,2.4727,3.1616,3.1891
605.0000,2.8440,2.2747,2.8375,2.8987,2.5233,3.2715,3.1999
610.0000,2.6560,2.3165,2.9454,2.8091,2.5868,3.4061,3.0820
615.0000,2.5608,2.3828,3.0304,2.7099,2.6986,3.4980,2.8764
620.0000,2.5120,2.4756,3.0853,2.6047,2.8759,3.4786,2.6849
625.0000,2.5143,2.5773,3.1038,2.5152,3.0841,3.3750,2.4222
